model,dataset,sample_id,context_length,block_index,lookback_start,lookback_end,method,perturbation_type,layer,clean_loss,intervened_loss,loss_delta,prediction_distance,recovery_score,attribution_score,seed,requested_context_length,horizon,metric,prediction_distance_norm,severity,loss_recovery
Chronos2-Small,synthetic,synth_42_11,8192,32,32,8192,context_decomposition,attention_mask/full_history_stats,,0.06483195163309574,0.08349701948463917,0.018665067851543427,0.1019287109375,,,42,8192,64,mae,0.06419126690635264,,
Chronos2-Small,synthetic,synth_42_12,8192,32,32,8192,context_decomposition,attention_mask/full_history_stats,,5.857605034369044,4.1718923466978595,-1.6857126876711845,1.693359375,,,42,8192,64,mae,0.3787059786927452,,
Chronos2-Small,synthetic,synth_42_14,8192,32,32,8192,context_decomposition,attention_mask/full_history_stats,,1.0694529290194623,1.1650108906324022,0.09555796161293983,0.10595703125,,,42,8192,64,mae,0.1016512472034063,,
Chronos2-Small,synthetic,synth_42_16,8192,32,32,8192,context_decomposition,attention_mask/full_history_stats,,0.2334069503704086,0.23069490829948336,-0.0027120420709252357,0.07342529296875,,,42,8192,64,mae,0.2678690713235928,,
Chronos2-Small,synthetic,synth_42_17,8192,32,32,8192,context_decomposition,attention_mask/full_history_stats,,0.059871342964470387,0.05545674730092287,-0.004414595663547516,0.00726318359375,,,42,8192,64,mae,0.007816605358643555,,
Chronos2-Small,synthetic,synth_42_18,8192,32,32,8192,context_decomposition,attention_mask/full_history_stats,,0.2408724726701621,0.24900371037074365,0.00813123770058155,0.052777647972106934,,,42,8192,64,mae,0.3387575115622336,,
Chronos2-Small,synthetic,synth_42_19,8192,32,32,8192,context_decomposition,attention_mask/full_history_stats,,0.14765423256903887,0.18910973612219095,0.041455503553152084,0.046630859375,,,42,8192,64,mae,0.052339521810372734,,
Chronos2-Small,synthetic,synth_42_21,8192,32,32,8192,context_decomposition,attention_mask/full_history_stats,,0.29026597808115184,0.30169901228509843,0.01143303420394659,0.0471649169921875,,,42,8192,64,mae,0.11723431687777898,,
Chronos2-Small,synthetic,synth_42_22,8192,32,32,8192,context_decomposition,attention_mask/full_history_stats,,1.5967558030970395,1.899579478893429,0.3028236757963896,0.3098364472389221,,,42,8192,64,mae,1.0929098679568752,,
Chronos2-Small,synthetic,synth_42_23,8192,32,32,8192,context_decomposition,attention_mask/full_history_stats,,0.551568721071817,0.5596322211204097,0.008063500048592687,0.090179443359375,,,42,8192,64,mae,0.7122627288588647,,
Chronos2-Small,synthetic,synth_42_24,8192,32,32,8192,context_decomposition,attention_mask/full_history_stats,,1.596523774554953,1.5698723274981603,-0.026651447056792676,0.1853199005126953,,,42,8192,64,mae,0.27990205250866523,,
Chronos2-Small,synthetic,synth_42_25,8192,32,32,8192,context_decomposition,attention_mask/full_history_stats,,0.627077611607092,0.7093453923371271,0.08226778073003516,0.09962785243988037,,,42,8192,64,mae,0.8336856311976318,,
Chronos2-Small,synthetic,synth_42_26,8192,32,32,8192,context_decomposition,attention_mask/full_history_stats,,0.11412300560289168,0.1084456748295679,-0.005677330773323774,0.0302886962890625,,,42,8192,64,mae,0.4483849097376414,,
Chronos2-Small,synthetic,synth_42_27,8192,32,32,8192,context_decomposition,attention_mask/full_history_stats,,0.7139197067153873,0.8027020581794204,0.08878235146403313,0.2152862548828125,,,42,8192,64,mae,0.5523180847314139,,
Chronos2-Small,synthetic,synth_42_28,8192,32,32,8192,context_decomposition,attention_mask/full_history_stats,,0.6614040732383728,0.7900499030947685,0.12864582985639572,0.29736328125,,,42,8192,64,mae,0.12076145150929135,,
Chronos2-Small,synthetic,synth_42_29,8192,32,32,8192,context_decomposition,attention_mask/full_history_stats,,0.8527337212581187,0.8907624382991344,0.038028717041015625,0.06618881225585938,,,42,8192,64,mae,0.10958687809406446,,
Chronos2-Small,synthetic,synth_42_30,8192,32,32,8192,context_decomposition,attention_mask/full_history_stats,,0.2827013386413455,0.29422714095562696,0.011525802314281464,0.059326171875,,,42,8192,64,mae,0.052062131755046655,,
Chronos2-Small,synthetic,synth_42_31,8192,32,32,8192,context_decomposition,attention_mask/full_history_stats,,1.3312829246278852,1.3788903465028852,0.047607421875,0.04931640625,,,42,8192,64,mae,0.07174569346619881,,
Chronos2-Small,synthetic,synth_42_32,8192,32,32,8192,context_decomposition,attention_mask/full_history_stats,,2.131047442286217,2.217168047754967,0.08612060546875,0.11199951171875,,,42,8192,64,mae,0.06711286664575346,,
Chronos2-Small,synthetic,synth_42_33,8192,32,32,8192,context_decomposition,attention_mask/full_history_stats,,0.6720277638960397,0.6641160817671334,-0.00791168212890625,0.03610992431640625,,,42,8192,64,mae,0.06941714820008707,,
Chronos2-Small,synthetic,synth_42_34,8192,32,32,8192,context_decomposition,attention_mask/full_history_stats,,0.7806788914167555,0.7902308933698805,0.009552001953125,0.042572021484375,,,42,8192,64,mae,0.11916965653424323,,
Chronos2-Small,synthetic,synth_42_35,8192,32,32,8192,context_decomposition,attention_mask/full_history_stats,,0.049909419380128384,0.07176026981323957,0.02185085043311119,0.08544921875,,,42,8192,64,mae,0.13393284221344418,,
Chronos2-Small,synthetic,synth_42_37,8192,32,32,8192,context_decomposition,attention_mask/full_history_stats,,0.32249644957482815,0.33659557066857815,0.01409912109375,0.01617431640625,,,42,8192,64,mae,0.01958321016478473,,
Chronos2-Small,synthetic,synth_42_38,8192,32,32,8192,context_decomposition,attention_mask/full_history_stats,,0.581888671615161,0.7157092612469569,0.13382058963179588,0.49114990234375,,,42,8192,64,mae,0.36665603495062477,,
Chronos2-Small,synthetic,synth_42_39,8192,32,32,8192,context_decomposition,attention_mask/full_history_stats,,1.3879760917188833,1.4574475794943282,0.06947148777544498,0.0916748046875,,,42,8192,64,mae,0.10412478334373938,,
Chronos2-Small,synthetic,synth_42_40,8192,32,32,8192,context_decomposition,attention_mask/full_history_stats,,0.4118240923853591,0.46749133663251996,0.05566724424716085,0.5110902786254883,,,42,8192,64,mae,0.6359960693815385,,
Chronos2-Small,synthetic,synth_42_41,8192,32,32,8192,context_decomposition,attention_mask/full_history_stats,,0.9316681227064691,0.8342623202479444,-0.0974058024585247,0.2454814910888672,,,42,8192,64,mae,0.4003751678836334,,
Chronos2-Small,synthetic,synth_42_43,8192,32,32,8192,context_decomposition,attention_mask/full_history_stats,,0.28678502421826124,0.2523951595649123,-0.03438986465334892,0.057373046875,,,42,8192,64,mae,0.05373885203878508,,
Chronos2-Small,synthetic,synth_42_44,8192,32,32,8192,context_decomposition,attention_mask/full_history_stats,,0.5039354446344078,0.41659413604065776,-0.08734130859375,0.14520263671875,,,42,8192,64,mae,0.11714595231928829,,
Chronos2-Small,synthetic,synth_42_45,8192,32,32,8192,context_decomposition,attention_mask/full_history_stats,,1.3020040411647642,1.650623422130593,0.3486193809658289,0.3989105224609375,,,42,8192,64,mae,0.3631829737060279,,
Chronos2-Small,synthetic,synth_42_46,8192,32,32,8192,context_decomposition,attention_mask/full_history_stats,,0.21450635557994246,0.19572929060086608,-0.018777064979076385,0.0596923828125,,,42,8192,64,mae,0.05736743312137139,,
Chronos2-Small,synthetic,synth_42_47,8192,32,32,8192,context_decomposition,attention_mask/full_history_stats,,0.4392770007252693,0.5485771903768182,0.10930018965154886,0.18988800048828125,,,42,8192,64,mae,0.22767105740337812,,
Chronos2-Small,synthetic,synth_42_48,8192,32,32,8192,context_decomposition,attention_mask/full_history_stats,,1.032664268353983,1.0568635067502328,0.02419923839624971,0.03710675239562988,,,42,8192,64,mae,0.32084050079157017,,
Chronos2-Small,synthetic,synth_42_49,8192,32,32,8192,context_decomposition,attention_mask/full_history_stats,,0.7756463915629865,0.7943010062499525,0.018654614686965942,0.04082965850830078,,,42,8192,64,mae,0.15122070096788595,,
Chronos2-Small,synthetic,synth_42_50,8192,32,32,8192,context_decomposition,attention_mask/full_history_stats,,0.9931753166019917,1.4228311069309711,0.4296557903289795,0.4329516887664795,,,42,8192,64,mae,0.7451526305837921,,
Chronos2-Small,synthetic,synth_42_51,8192,32,32,8192,context_decomposition,attention_mask/full_history_stats,,0.08585959300398827,0.07095488533377647,-0.014904707670211792,0.136474609375,,,42,8192,64,mae,0.07514450866405532,,
Chronos2-Small,synthetic,synth_42_52,8192,32,32,8192,context_decomposition,attention_mask/full_history_stats,,1.3912356839282438,1.754707966814749,0.3634722828865051,0.364013671875,,,42,8192,64,mae,0.2115793954682261,,
Chronos2-Small,synthetic,synth_42_53,8192,32,32,8192,context_decomposition,attention_mask/full_history_stats,,0.23041906068101525,0.2590435245074332,0.028624463826417923,0.1368408203125,,,42,8192,64,mae,0.14121945072048867,,
Chronos2-Small,synthetic,synth_42_54,8192,32,32,8192,context_decomposition,attention_mask/full_history_stats,,0.24595284133101813,0.271429806452943,0.025476965121924877,0.03655719757080078,,,42,8192,64,mae,0.2012030294460652,,
Chronos2-Small,synthetic,synth_42_55,8192,32,32,8192,context_decomposition,attention_mask/full_history_stats,,0.9792158139534877,0.9628024829216884,-0.016413331031799316,0.06744956970214844,,,42,8192,64,mae,0.3999712993728355,,
Chronos2-Small,synthetic,synth_42_56,8192,32,32,8192,context_decomposition,attention_mask/full_history_stats,,1.1513327716711501,1.00542379756007,-0.14590897411108017,0.163818359375,,,42,8192,64,mae,0.13589185355942063,,
Chronos2-Small,synthetic,synth_42_57,8192,32,32,8192,context_decomposition,attention_mask/full_history_stats,,0.606700383243151,0.7743253923254088,0.16762500908225775,0.2541079521179199,,,42,8192,64,mae,0.9163761982548227,,
Chronos2-Small,synthetic,synth_42_58,8192,32,32,8192,context_decomposition,attention_mask/full_history_stats,,1.7889152521966025,1.845331131364219,0.05641587916761637,0.065673828125,,,42,8192,64,mae,0.12377775217797411,,
Chronos2-Small,synthetic,synth_42_59,8192,32,32,8192,context_decomposition,attention_mask/full_history_stats,,0.04776169080287218,0.04947197437286377,0.0017102835699915886,0.011932373046875,,,42,8192,64,mae,0.0334016743404223,,
Chronos2-Small,synthetic,synth_42_60,8192,32,32,8192,context_decomposition,attention_mask/full_history_stats,,1.107379601628054,1.0678475921158679,-0.03953200951218605,0.108642578125,,,42,8192,64,mae,0.0896273917306422,,
Chronos2-Small,synthetic,synth_42_61,8192,32,32,8192,context_decomposition,attention_mask/full_history_stats,,0.7798290080099832,0.7098104380711447,-0.07001856993883848,0.08981621265411377,,,42,8192,64,mae,0.5322060999014796,,
Chronos2-Small,synthetic,synth_42_62,8192,32,32,8192,context_decomposition,attention_mask/full_history_stats,,0.9124634988838807,0.9529145486885682,0.0404510498046875,0.0634613037109375,,,42,8192,64,mae,0.09093095454696024,,
Chronos2-Small,synthetic,synth_42_65,8192,32,32,8192,context_decomposition,attention_mask/full_history_stats,,0.8588418081635609,0.8697896801168099,0.010947871953248978,0.1229400634765625,,,42,8192,64,mae,0.4865044378369781,,
Chronos2-Small,synthetic,synth_42_66,8192,32,32,8192,context_decomposition,attention_mask/full_history_stats,,0.9694552072905935,1.0256334478617646,0.056178240571171045,0.1394439935684204,,,42,8192,64,mae,1.58503852756946,,
Chronos2-Small,synthetic,synth_42_67,8192,32,32,8192,context_decomposition,attention_mask/full_history_stats,,0.20139464363455772,0.21799884364008904,0.01660420000553131,0.0445556640625,,,42,8192,64,mae,0.028982054943854453,,
Chronos2-Small,synthetic,synth_42_68,8192,32,32,8192,context_decomposition,attention_mask/full_history_stats,,0.8812800579471514,0.8248342740116641,-0.05644578393548727,0.0983428955078125,,,42,8192,64,mae,0.2793066087601257,,
Chronos2-Small,synthetic,synth_42_69,8192,32,32,8192,context_decomposition,attention_mask/full_history_stats,,0.05235466733574867,0.053996145725250244,0.0016414783895015717,0.01220703125,,,42,8192,64,mae,0.009575792395647131,,
Chronos2-Small,synthetic,synth_42_70,8192,32,32,8192,context_decomposition,attention_mask/full_history_stats,,0.15627655037678778,0.0448884719517082,-0.11138807842507958,0.134765625,,,42,8192,64,mae,0.6830098208186512,,
Chronos2-Small,synthetic,synth_42_71,8192,32,32,8192,context_decomposition,attention_mask/full_history_stats,,1.419695777425659,1.428301734456909,0.00860595703125,0.07611083984375,,,42,8192,64,mae,0.06391594053492441,,
Chronos2-Small,synthetic,synth_42_72,8192,32,32,8192,context_decomposition,attention_mask/full_history_stats,,0.21279870811849833,0.277123243547976,0.06432453542947769,0.1055908203125,,,42,8192,64,mae,0.068759936399999,,
Chronos2-Small,synthetic,synth_42_73,8192,32,32,8192,context_decomposition,attention_mask/full_history_stats,,0.8242062457720749,0.9773964255000465,0.15319017972797155,0.2178955078125,,,42,8192,64,mae,0.4415311358443733,,
Chronos2-Small,synthetic,synth_42_74,8192,32,32,8192,context_decomposition,attention_mask/full_history_stats,,1.0478564284276217,1.1108984879683703,0.0630420595407486,0.164306640625,,,42,8192,64,mae,0.06973370634704905,,
Chronos2-Small,synthetic,synth_42_75,8192,32,32,8192,context_decomposition,attention_mask/full_history_stats,,1.7765655232069548,1.8468780232069548,0.0703125,0.07958984375,,,42,8192,64,mae,0.03183593749801025,,
Chronos2-Small,synthetic,synth_42_76,8192,32,32,8192,context_decomposition,attention_mask/full_history_stats,,0.8222607793286443,0.8107428224757314,-0.011517956852912903,0.07763671875,,,42,8192,64,mae,0.033267078144022286,,
Chronos2-Small,synthetic,synth_42_77,8192,32,32,8192,context_decomposition,attention_mask/full_history_stats,,0.608136173337698,0.8480226323008537,0.23988645896315575,0.2958984375,,,42,8192,64,mae,0.12407862407049443,,
Chronos2-Small,synthetic,synth_42_78,8192,32,32,8192,context_decomposition,attention_mask/full_history_stats,,0.6468959352441743,0.6486679403551534,0.0017720051109790802,0.04046630859375,,,42,8192,64,mae,0.03537320599207409,,
Chronos2-Small,synthetic,synth_42_79,8192,32,32,8192,context_decomposition,attention_mask/full_history_stats,,1.3371185459545814,1.5190515950671397,0.18193304911255836,0.2083740234375,,,42,8192,64,mae,0.16637426898509172,,
Chronos2-Small,synthetic,synth_42_80,8192,32,32,8192,context_decomposition,attention_mask/full_history_stats,,0.21497058682143688,0.23217947408556938,0.0172088872641325,0.0333251953125,,,42,8192,64,mae,0.05215397839970253,,
Chronos2-Small,synthetic,synth_42_81,8192,32,32,8192,context_decomposition,attention_mask/full_history_stats,,0.3375388947315514,0.1239805524237454,-0.21355834230780602,0.21612548828125,,,42,8192,64,mae,0.2200335549267827,,
Chronos2-Small,synthetic,synth_42_82,8192,32,32,8192,context_decomposition,attention_mask/full_history_stats,,1.3070232754689641,1.2847581653040834,-0.022265110164880753,0.0450439453125,,,42,8192,64,mae,0.03687787327131684,,
Chronos2-Small,synthetic,synth_42_83,8192,32,32,8192,context_decomposition,attention_mask/full_history_stats,,0.8667485448531806,0.9632246228866279,0.09647607803344727,0.12263727188110352,,,42,8192,64,mae,0.7460051333716669,,
Chronos2-Small,synthetic,synth_42_84,8192,32,32,8192,context_decomposition,attention_mask/full_history_stats,,1.5138776534004137,1.4909131758613512,-0.0229644775390625,0.0613250732421875,,,42,8192,64,mae,0.1695709041079952,,
Chronos2-Small,synthetic,synth_42_85,8192,32,32,8192,context_decomposition,attention_mask/full_history_stats,,0.8013172185383155,0.8706852978430106,0.06936807930469513,0.121124267578125,,,42,8192,64,mae,0.0925347384017118,,
Chronos2-Small,synthetic,synth_42_86,8192,32,32,8192,context_decomposition,attention_mask/full_history_stats,,0.17460465314798057,0.17376541974954307,-0.0008392333984375,0.0073699951171875,,,42,8192,64,mae,0.02405498280560172,,
Chronos2-Small,synthetic,synth_42_87,8192,32,32,8192,context_decomposition,attention_mask/full_history_stats,,0.8277572485385463,0.8485702368197963,0.02081298828125,0.0338134765625,,,42,8192,64,mae,0.0304312002154406,,
Chronos2-Small,synthetic,synth_42_88,8192,32,32,8192,context_decomposition,attention_mask/full_history_stats,,0.24974677148566116,0.43260133704461623,0.18285456555895507,0.28242993354797363,,,42,8192,64,mae,1.0070089559417985,,
Chronos2-Small,synthetic,synth_42_89,8192,32,32,8192,context_decomposition,attention_mask/full_history_stats,,0.1737829105950368,0.17151287421802408,-0.0022700363770127296,0.01607096940279007,,,42,8192,64,mae,0.07084116083889225,,
Chronos2-Small,synthetic,synth_42_90,8192,32,32,8192,context_decomposition,attention_mask/full_history_stats,,0.13543126976583153,0.13977029791567475,0.004339028149843216,0.01702880859375,,,42,8192,64,mae,0.03815384614048904,,
Chronos2-Small,synthetic,synth_42_91,8192,32,32,8192,context_decomposition,attention_mask/full_history_stats,,0.22650904919737513,0.2612750363887244,0.03476598719134927,0.1136932373046875,,,42,8192,64,mae,0.4297248973758358,,
Chronos2-Small,synthetic,synth_42_92,8192,32,32,8192,context_decomposition,attention_mask/full_history_stats,,1.3796091639778751,1.2912607753060001,-0.088348388671875,0.090850830078125,,,42,8192,64,mae,0.10912756596192327,,
Chronos2-Small,synthetic,synth_42_93,8192,32,32,8192,context_decomposition,attention_mask/full_history_stats,,0.4649044886318734,0.4686639659194043,0.003759477287530899,0.072845458984375,,,42,8192,64,mae,0.113607158127568,,
Chronos2-Small,synthetic,synth_42_94,8192,32,32,8192,context_decomposition,attention_mask/full_history_stats,,1.4891058756038547,1.6542915655300021,0.16518568992614746,0.17183852195739746,,,42,8192,64,mae,0.7449232068046873,,
Chronos2-Small,synthetic,synth_42_95,8192,32,32,8192,context_decomposition,attention_mask/full_history_stats,,0.22225308464840055,0.21376607124693692,-0.008487013401463628,0.07143402099609375,,,42,8192,64,mae,0.9388348521781472,,
Chronos2-Small,synthetic,synth_42_96,8192,32,32,8192,context_decomposition,attention_mask/full_history_stats,,1.9283440441940911,1.9255646144156344,-0.002779429778456688,0.15814208984375,,,42,8192,64,mae,0.1342069822675039,,
Chronos2-Small,synthetic,synth_42_97,8192,32,32,8192,context_decomposition,attention_mask/full_history_stats,,0.9766254287096672,1.022394166502636,0.04576873779296875,0.11737823486328125,,,42,8192,64,mae,0.11564365066846781,,
Chronos2-Small,synthetic,synth_42_98,8192,32,32,8192,context_decomposition,attention_mask/full_history_stats,,0.24520577304065228,1.434759983792901,1.1895542107522488,1.549652099609375,,,42,8192,64,mae,1.3741881357697596,,
Chronos2-Small,synthetic,synth_42_99,8192,32,32,8192,context_decomposition,attention_mask/full_history_stats,,0.688098203856498,0.7294694525189698,0.04137124866247177,0.1346435546875,,,42,8192,64,mae,0.10571209506082889,,
Chronos2-Small,synthetic,synth_42_100,8192,32,32,8192,context_decomposition,attention_mask/full_history_stats,,0.14240623638033867,0.07348690927028656,-0.06891932711005211,0.0936279296875,,,42,8192,64,mae,0.0471970955596325,,
Chronos2-Small,synthetic,synth_42_101,8192,32,32,8192,context_decomposition,attention_mask/full_history_stats,,0.518025689816568,0.797902398800943,0.279876708984375,0.279876708984375,,,42,8192,64,mae,0.42327041112442215,,
Chronos2-Small,synthetic,synth_42_103,8192,32,32,8192,context_decomposition,attention_mask/full_history_stats,,0.29816430331993615,0.3067015958004049,0.00853729248046875,0.01662445068359375,,,42,8192,64,mae,0.11584879566310896,,
Chronos2-Small,synthetic,synth_42_104,8192,32,32,8192,context_decomposition,attention_mask/full_history_stats,,3.047713795094751,3.044539966969751,-0.003173828125,0.020751953125,,,42,8192,64,mae,0.007891194355006232,,
Chronos2-Small,synthetic,synth_42_105,8192,32,32,8192,context_decomposition,attention_mask/full_history_stats,,0.7607214207237121,0.8661017137055751,0.10538029298186302,0.11053421348333359,,,42,8192,64,mae,0.6954572059173758,,
Chronos2-Small,synthetic,synth_42_106,8192,32,32,8192,context_decomposition,attention_mask/full_history_stats,,0.5429906595963985,0.5642119038384408,0.021221244242042303,0.02973306179046631,,,42,8192,64,mae,0.1387079013092232,,
Chronos2-Small,synthetic,synth_42_107,8192,32,32,8192,context_decomposition,attention_mask/full_history_stats,,0.854437776026316,0.8657065918669105,0.01126881584059447,0.11677014827728271,,,42,8192,64,mae,0.3099407764866216,,
Chronos2-Small,synthetic,synth_42_108,8192,32,32,8192,context_decomposition,attention_mask/full_history_stats,,0.4910593214444816,1.0015917061828077,0.5105323847383261,0.6329153776168823,,,42,8192,64,mae,0.7548176987147086,,
Chronos2-Small,synthetic,synth_42_109,8192,32,32,8192,context_decomposition,attention_mask/full_history_stats,,0.35425815626513213,0.6991835449589416,0.3449253886938095,0.53875732421875,,,42,8192,64,mae,0.6180506930694434,,
Chronos2-Small,synthetic,synth_42_110,8192,32,32,8192,context_decomposition,attention_mask/full_history_stats,,0.24333299277350307,0.25434906547889113,0.01101607270538807,0.1658935546875,,,42,8192,64,mae,0.14458984996434995,,
Chronos2-Small,synthetic,synth_42_111,8192,32,32,8192,context_decomposition,attention_mask/full_history_stats,,0.7703696031239815,0.7727499742177315,0.00238037109375,0.01495361328125,,,42,8192,64,mae,0.017052968605578367,,
Chronos2-Small,synthetic,synth_42_112,8192,32,32,8192,context_decomposition,attention_mask/full_history_stats,,0.7004780005518114,0.7082290584075963,0.007751057855784893,0.013985157012939453,,,42,8192,64,mae,0.06256266074117729,,
Chronos2-Small,synthetic,synth_42_113,8192,32,32,8192,context_decomposition,attention_mask/full_history_stats,,2.544119437254267,2.749946684605675,0.205827247351408,0.2100830078125,,,42,8192,64,mae,0.0666150570897903,,
Chronos2-Small,synthetic,synth_42_114,8192,32,32,8192,context_decomposition,attention_mask/full_history_stats,,0.6208285645552678,0.7637407121219439,0.14291214756667614,0.1630873680114746,,,42,8192,64,mae,0.3270052096998956,,
Chronos2-Small,synthetic,synth_42_115,8192,32,32,8192,context_decomposition,attention_mask/full_history_stats,,1.3762700313527603,1.3381840938527603,-0.0380859375,0.039794921875,,,42,8192,64,mae,0.024317469787324606,,
Chronos2-Small,synthetic,synth_42_117,8192,32,32,8192,context_decomposition,attention_mask/full_history_stats,,0.2758368821814656,0.3530376674607396,0.07720078527927399,0.21307373046875,,,42,8192,64,mae,0.17040905982445342,,
Chronos2-Small,synthetic,synth_42_118,8192,32,32,8192,context_decomposition,attention_mask/full_history_stats,,1.0989032072538976,1.0977611537382472,-0.001142053515650332,0.04093742370605469,,,42,8192,64,mae,0.058944529567483604,,
Chronos2-Small,synthetic,synth_42_119,8192,32,32,8192,context_decomposition,attention_mask/full_history_stats,,0.8903395663655829,0.9346843417442869,0.04434477537870407,0.0738534927368164,,,42,8192,64,mae,0.09159721164962474,,
Chronos2-Small,synthetic,synth_42_120,8192,32,32,8192,context_decomposition,attention_mask/full_history_stats,,0.4368662301567383,0.52375956234755,0.08689333219081163,0.1795654296875,,,42,8192,64,mae,0.28826180670801976,,
Chronos2-Small,synthetic,synth_42_121,8192,32,32,8192,context_decomposition,attention_mask/full_history_stats,,0.267353568575345,0.26979992201086134,0.0024463534355163574,0.021240234375,,,42,8192,64,mae,0.03247783480325308,,
Chronos2-Small,synthetic,synth_42_122,8192,32,32,8192,context_decomposition,attention_mask/full_history_stats,,0.9461694686906412,0.9711415610508993,0.024972092360258102,0.10113525390625,,,42,8192,64,mae,0.10229026481499703,,
Chronos2-Small,synthetic,synth_42_123,8192,32,32,8192,context_decomposition,attention_mask/full_history_stats,,0.6334802005439997,0.7231554109603167,0.08967521041631699,0.154541015625,,,42,8192,64,mae,0.06034318398106581,,
Chronos2-Small,synthetic,synth_42_124,8192,32,32,8192,context_decomposition,attention_mask/full_history_stats,,0.7468010560696712,0.7561627869581571,0.009361730888485909,0.05560302734375,,,42,8192,64,mae,0.060371106682932406,,
Chronos2-Small,synthetic,synth_42_125,8192,32,32,8192,context_decomposition,attention_mask/full_history_stats,,0.03913707286119461,0.03417893871665001,-0.0049581341445446014,0.03167724609375,,,42,8192,64,mae,0.03991693584816279,,
Chronos2-Small,synthetic,synth_42_126,8192,32,32,8192,context_decomposition,attention_mask/full_history_stats,,0.5994436354958452,0.571207138185855,-0.028236497309990227,0.061815500259399414,,,42,8192,64,mae,0.1903424023046509,,
Chronos2-Small,synthetic,synth_42_127,8192,32,32,8192,context_decomposition,attention_mask/full_history_stats,,0.39427298307418823,0.4319629445672035,0.03768996149301529,0.103515625,,,42,8192,64,mae,0.045635561292734175,,
Chronos2-Small,synthetic,synth_42_129,8192,32,32,8192,context_decomposition,attention_mask/full_history_stats,,1.0362291750498116,1.0712477113120258,0.035018536262214184,0.2583160400390625,,,42,8192,64,mae,0.43382107976213186,,
Chronos2-Small,synthetic,synth_42_130,8192,32,32,8192,context_decomposition,attention_mask/full_history_stats,,0.29726028366712853,0.3417843372444622,0.04452405357733369,0.1978607177734375,,,42,8192,64,mae,0.6757517324029549,,
Chronos2-Small,synthetic,synth_42_132,8192,32,32,8192,context_decomposition,attention_mask/full_history_stats,,0.9077309064450674,0.8338944066199474,-0.07383649982511997,0.2695475220680237,,,42,8192,64,mae,0.4377789931125255,,
Chronos2-Small,synthetic,synth_42_133,8192,32,32,8192,context_decomposition,attention_mask/full_history_stats,,0.6213904427131638,0.6014339992543682,-0.019956443458795547,0.05998563766479492,,,42,8192,64,mae,0.23060678650084374,,
Chronos2-Small,synthetic,synth_42_134,8192,32,32,8192,context_decomposition,attention_mask/full_history_stats,,0.022108901292085648,0.04393657669425011,0.02182767540216446,0.0386962890625,,,42,8192,64,mae,0.026434289523529365,,
Chronos2-Small,synthetic,synth_42_135,8192,32,32,8192,context_decomposition,attention_mask/full_history_stats,,0.35697032972529996,0.258734673683648,-0.09823565604165196,0.2571296691894531,,,42,8192,64,mae,0.5099948548749366,,
Chronos2-Small,synthetic,synth_42_136,8192,32,32,8192,context_decomposition,attention_mask/full_history_stats,,0.7478808468149509,0.8387416532204952,0.09086080640554428,0.1124267578125,,,42,8192,64,mae,0.10586206894994214,,
