model,dataset,sample_id,context_length,block_index,lookback_start,lookback_end,method,perturbation_type,layer,clean_loss,intervened_loss,loss_delta,prediction_distance,recovery_score,attribution_score,seed,requested_context_length,horizon,metric,prediction_distance_norm,severity,loss_recovery
ChronosBolt-Base,synthetic,synth_42_28,2048,32,32,2048,context_decomposition,attention_mask/full_history_stats,,0.647436611354351,0.5997166316956282,-0.04771997965872288,0.2552108895033598,,,42,2048,64,mae,0.10554646879876424,,
ChronosBolt-Base,synthetic,synth_42_29,2048,32,32,2048,context_decomposition,attention_mask/full_history_stats,,0.7757081401068717,0.843324234476313,0.06761609436944127,0.13034047512337565,,,42,2048,64,mae,0.2567400565312463,,
ChronosBolt-Base,synthetic,synth_42_30,2048,32,32,2048,context_decomposition,attention_mask/full_history_stats,,0.2878359043970704,0.43628165405243635,0.14844574965536594,0.4589590560644865,,,42,2048,64,mae,0.38913342127362965,,
ChronosBolt-Base,synthetic,synth_42_31,2048,32,32,2048,context_decomposition,attention_mask/full_history_stats,,1.2306266722735018,1.162414178950712,-0.06821249332278967,0.0730311805382371,,,42,2048,64,mae,0.12674415573110487,,
ChronosBolt-Base,synthetic,synth_42_32,2048,32,32,2048,context_decomposition,attention_mask/full_history_stats,,2.5589124017496943,2.593661846323812,0.03474944457411766,0.043996166437864304,,,42,2048,64,mae,0.019276469149722322,,
ChronosBolt-Base,synthetic,synth_42_33,2048,32,32,2048,context_decomposition,attention_mask/full_history_stats,,0.7694702185544884,0.7858802280243253,0.01641000946983695,0.030193414073437452,,,42,2048,64,mae,0.102148526391318,,
ChronosBolt-Base,synthetic,synth_42_34,2048,32,32,2048,context_decomposition,attention_mask/full_history_stats,,0.748106222905335,0.761846546389279,0.01374032348394394,0.07118255831301212,,,42,2048,64,mae,0.13482294293538105,,
ChronosBolt-Base,synthetic,synth_42_35,2048,32,32,2048,context_decomposition,attention_mask/full_history_stats,,0.05459925439208746,0.16964490711688995,0.1150456527248025,0.20023576635867357,,,42,2048,64,mae,0.30782211236877877,,
ChronosBolt-Base,synthetic,synth_42_37,2048,32,32,2048,context_decomposition,attention_mask/full_history_stats,,0.4017476197332144,0.4120578784495592,0.010310258716344833,0.01272832415997982,,,42,2048,64,mae,0.013146823292451697,,
ChronosBolt-Base,synthetic,synth_42_38,2048,32,32,2048,context_decomposition,attention_mask/full_history_stats,,0.526663887896575,2.5063109170878306,1.9796470291912556,1.9894462525844574,,,42,2048,64,mae,1.057988927849443,,
ChronosBolt-Base,synthetic,synth_42_39,2048,32,32,2048,context_decomposition,attention_mask/full_history_stats,,1.30926834642014,1.2187941445881734,-0.09047420183196664,0.19638974824920297,,,42,2048,64,mae,0.24698247721506386,,
ChronosBolt-Base,synthetic,synth_42_40,2048,32,32,2048,context_decomposition,attention_mask/full_history_stats,,0.30472308036405593,0.38292417861521244,0.07820109825115651,0.21390670584514737,,,42,2048,64,mae,0.31846484993191426,,
ChronosBolt-Base,synthetic,synth_42_41,2048,32,32,2048,context_decomposition,attention_mask/full_history_stats,,0.9041124964714982,0.8909337695804425,-0.013178726891055703,0.05311350827105343,,,42,2048,64,mae,0.15737671737764686,,
ChronosBolt-Base,synthetic,synth_42_43,2048,32,32,2048,context_decomposition,attention_mask/full_history_stats,,0.3089153142645955,0.32724588364362717,0.018330569379031658,0.04966724198311567,,,42,2048,64,mae,0.047847454429262824,,
ChronosBolt-Base,synthetic,synth_42_44,2048,32,32,2048,context_decomposition,attention_mask/full_history_stats,,0.62127506127581,0.5212322692386806,-0.1000427920371294,0.14017383940517902,,,42,2048,64,mae,0.10061147380874909,,
ChronosBolt-Base,synthetic,synth_42_45,2048,32,32,2048,context_decomposition,attention_mask/full_history_stats,,1.0597955288976664,1.0785661606205394,0.018770631722873077,0.33606136046000756,,,42,2048,64,mae,0.40951632369793933,,
ChronosBolt-Base,synthetic,synth_42_46,2048,32,32,2048,context_decomposition,attention_mask/full_history_stats,,0.22985554998740554,0.2004377213306725,-0.029417828656733036,0.06667814124375582,,,42,2048,64,mae,0.06594571366412336,,
ChronosBolt-Base,synthetic,synth_42_47,2048,32,32,2048,context_decomposition,attention_mask/full_history_stats,,0.47219165600836277,0.4158164355903864,-0.05637522041797638,0.13429294899106026,,,42,2048,64,mae,0.18297351787732002,,
ChronosBolt-Base,synthetic,synth_42_48,2048,32,32,2048,context_decomposition,attention_mask/full_history_stats,,0.9242098262002401,0.9249773489245854,0.0007675227243453264,0.006586752133443952,,,42,2048,64,mae,0.04598414828960259,,
ChronosBolt-Base,synthetic,synth_42_49,2048,32,32,2048,context_decomposition,attention_mask/full_history_stats,,0.858006895001381,0.8773606712984474,0.01935377629706636,0.045706017466727644,,,42,2048,64,mae,0.2829466328529059,,
ChronosBolt-Base,synthetic,synth_42_50,2048,32,32,2048,context_decomposition,attention_mask/full_history_stats,,2.627428106032312,1.9466650518588722,-0.6807630541734397,0.685590389650315,,,42,2048,64,mae,0.6111865142886854,,
ChronosBolt-Base,synthetic,synth_42_51,2048,32,32,2048,context_decomposition,attention_mask/full_history_stats,,0.168541407212615,0.33729550801217556,0.16875410079956055,0.17274929955601692,,,42,2048,64,mae,0.09996173758191627,,
ChronosBolt-Base,synthetic,synth_42_52,2048,32,32,2048,context_decomposition,attention_mask/full_history_stats,,1.1368486628634855,1.039580135489814,-0.09726852737367153,0.12303506396710873,,,42,2048,64,mae,0.08416409221855263,,
ChronosBolt-Base,synthetic,synth_42_53,2048,32,32,2048,context_decomposition,attention_mask/full_history_stats,,0.2340230098925531,0.2501362836919725,0.016113273799419403,0.1247434951364994,,,42,2048,64,mae,0.12490795760220615,,
ChronosBolt-Base,synthetic,synth_42_54,2048,32,32,2048,context_decomposition,attention_mask/full_history_stats,,0.2427201744285412,0.24853086625807919,0.005810691829537973,0.01827187542221509,,,42,2048,64,mae,0.11657244646689678,,
ChronosBolt-Base,synthetic,synth_42_55,2048,32,32,2048,context_decomposition,attention_mask/full_history_stats,,1.011371271139069,1.0128742811866687,0.0015030100475996733,0.0349269334692508,,,42,2048,64,mae,0.24131864447281326,,
ChronosBolt-Base,synthetic,synth_42_56,2048,32,32,2048,context_decomposition,attention_mask/full_history_stats,,1.297102708635066,0.976027275701199,-0.321075432933867,0.4181515472009778,,,42,2048,64,mae,0.30073545788468775,,
ChronosBolt-Base,synthetic,synth_42_57,2048,32,32,2048,context_decomposition,attention_mask/full_history_stats,,0.6954930700594559,0.7053875275887549,0.009894457529298961,0.08484948985278606,,,42,2048,64,mae,0.32293009232840164,,
ChronosBolt-Base,synthetic,synth_42_58,2048,32,32,2048,context_decomposition,attention_mask/full_history_stats,,1.8045148703968152,1.6343016008613631,-0.17021326953545213,0.22837248304858804,,,42,2048,64,mae,0.4509512202559908,,
ChronosBolt-Base,synthetic,synth_42_59,2048,32,32,2048,context_decomposition,attention_mask/full_history_stats,,0.048531821463257074,0.049425885546952486,0.0008940640836954117,0.010614815168082714,,,42,2048,64,mae,0.02976921167682527,,
ChronosBolt-Base,synthetic,synth_42_60,2048,32,32,2048,context_decomposition,attention_mask/full_history_stats,,1.0543134094332345,1.027121436141897,-0.02719197329133749,0.06630086060613394,,,42,2048,64,mae,0.05810914470552543,,
ChronosBolt-Base,synthetic,synth_42_61,2048,32,32,2048,context_decomposition,attention_mask/full_history_stats,,0.7976704767206684,0.5754034279671032,-0.22226704875356518,0.30305799111374654,,,42,2048,64,mae,2.8877485741313493,,
ChronosBolt-Base,synthetic,synth_42_62,2048,32,32,2048,context_decomposition,attention_mask/full_history_stats,,0.9235885712550953,0.9098635466070846,-0.01372502464801073,0.04014479834586382,,,42,2048,64,mae,0.06904048538315337,,
ChronosBolt-Base,synthetic,synth_42_65,2048,32,32,2048,context_decomposition,attention_mask/full_history_stats,,0.8921968035283498,0.906736894743517,0.014540091215167195,0.028495327045675367,,,42,2048,64,mae,0.2028588818564519,,
ChronosBolt-Base,synthetic,synth_42_66,2048,32,32,2048,context_decomposition,attention_mask/full_history_stats,,0.8991019778768532,0.89362740208162,-0.00547457579523325,0.06250172154977918,,,42,2048,64,mae,0.20151741699552117,,
ChronosBolt-Base,synthetic,synth_42_67,2048,32,32,2048,context_decomposition,attention_mask/full_history_stats,,0.4431749954819679,0.5157007230445743,0.07252572756260633,0.07287879940122366,,,42,2048,64,mae,0.06603256652761583,,
ChronosBolt-Base,synthetic,synth_42_68,2048,32,32,2048,context_decomposition,attention_mask/full_history_stats,,0.6706242811633274,0.6588136347709224,-0.011810646392405033,0.12915557343512774,,,42,2048,64,mae,0.17346051054143824,,
ChronosBolt-Base,synthetic,synth_42_69,2048,32,32,2048,context_decomposition,attention_mask/full_history_stats,,0.051116662099957466,0.08773021399974823,0.036613551899790764,0.07048642076551914,,,42,2048,64,mae,0.0557625690159782,,
ChronosBolt-Base,synthetic,synth_42_70,2048,32,32,2048,context_decomposition,attention_mask/full_history_stats,,0.20605590532068163,0.20995955215767026,0.003903646836988628,0.011591467657126486,,,42,2048,64,mae,0.07893756957609811,,
ChronosBolt-Base,synthetic,synth_42_71,2048,32,32,2048,context_decomposition,attention_mask/full_history_stats,,1.4441866572742583,1.0307878121529939,-0.41339884512126446,0.42696141824126244,,,42,2048,64,mae,0.3513256507147268,,
ChronosBolt-Base,synthetic,synth_42_72,2048,32,32,2048,context_decomposition,attention_mask/full_history_stats,,0.2062045754864812,0.2263393821194768,0.020134806632995605,0.22813354805111885,,,42,2048,64,mae,0.15072176082229688,,
ChronosBolt-Base,synthetic,synth_42_73,2048,32,32,2048,context_decomposition,attention_mask/full_history_stats,,0.8423981645028107,1.1882971503655426,0.34589898586273193,0.4077854482457042,,,42,2048,64,mae,0.7444619557115957,,
ChronosBolt-Base,synthetic,synth_42_74,2048,32,32,2048,context_decomposition,attention_mask/full_history_stats,,0.8872600782196969,0.833772825775668,-0.053487252444028854,0.32594193518161774,,,42,2048,64,mae,0.15989048283723284,,
ChronosBolt-Base,synthetic,synth_42_75,2048,32,32,2048,context_decomposition,attention_mask/full_history_stats,,1.6008360510168131,1.641971473902231,0.04113542288541794,0.059741824865341187,,,42,2048,64,mae,0.025703473045204966,,
ChronosBolt-Base,synthetic,synth_42_76,2048,32,32,2048,context_decomposition,attention_mask/full_history_stats,,0.6367498757317662,0.5926795536652207,-0.044070322066545486,0.2312239333987236,,,42,2048,64,mae,0.12322706821296005,,
ChronosBolt-Base,synthetic,synth_42_77,2048,32,32,2048,context_decomposition,attention_mask/full_history_stats,,0.3633521646261215,0.27631536312401295,-0.08703680150210857,0.09593174420297146,,,42,2048,64,mae,0.05914902889742764,,
ChronosBolt-Base,synthetic,synth_42_78,2048,32,32,2048,context_decomposition,attention_mask/full_history_stats,,0.478372715830119,0.3883976968445495,-0.08997501898556948,0.21177760232239962,,,42,2048,64,mae,0.22749682865742166,,
ChronosBolt-Base,synthetic,synth_42_79,2048,32,32,2048,context_decomposition,attention_mask/full_history_stats,,0.9713398909079842,0.9028700687122182,-0.06846982219576603,0.20742180480010575,,,42,2048,64,mae,0.3240941248640935,,
ChronosBolt-Base,synthetic,synth_42_80,2048,32,32,2048,context_decomposition,attention_mask/full_history_stats,,0.1604585936293006,0.29217899730429053,0.13172040367498994,0.19471700163558125,,,42,2048,64,mae,0.25926897597112114,,
ChronosBolt-Base,synthetic,synth_42_81,2048,32,32,2048,context_decomposition,attention_mask/full_history_stats,,0.43752533895894885,0.49609060818329453,0.058565269224345684,0.10121177043765783,,,42,2048,64,mae,0.09352191127716306,,
ChronosBolt-Base,synthetic,synth_42_82,2048,32,32,2048,context_decomposition,attention_mask/full_history_stats,,1.3462283739936538,0.95951010735007,-0.3867182666435838,0.6449163584038615,,,42,2048,64,mae,0.5041783521745089,,
ChronosBolt-Base,synthetic,synth_42_83,2048,32,32,2048,context_decomposition,attention_mask/full_history_stats,,0.8648266289383173,0.8739382231142372,0.00911159417591989,0.2637879552785307,,,42,2048,64,mae,1.691833405873591,,
ChronosBolt-Base,synthetic,synth_42_84,2048,32,32,2048,context_decomposition,attention_mask/full_history_stats,,1.594977202010341,1.4391149420989677,-0.15586225991137326,0.3860430878121406,,,42,2048,64,mae,1.8834324098909165,,
ChronosBolt-Base,synthetic,synth_42_85,2048,32,32,2048,context_decomposition,attention_mask/full_history_stats,,0.7255829240530147,0.6701285595554509,-0.0554543644975638,0.29612775158602744,,,42,2048,64,mae,0.25638250928653256,,
ChronosBolt-Base,synthetic,synth_42_86,2048,32,32,2048,context_decomposition,attention_mask/full_history_stats,,0.23753054882399738,0.16492748237214983,-0.07260306645184755,0.08377239806577563,,,42,2048,64,mae,0.350577670878609,,
ChronosBolt-Base,synthetic,synth_42_87,2048,32,32,2048,context_decomposition,attention_mask/full_history_stats,,1.1404232418863103,1.0584980043349788,-0.08192523755133152,0.08724799193441868,,,42,2048,64,mae,0.057846938704870766,,
ChronosBolt-Base,synthetic,synth_42_88,2048,32,32,2048,context_decomposition,attention_mask/full_history_stats,,0.21278162435919512,0.23448192230716813,0.021700297947973013,0.04806976905092597,,,42,2048,64,mae,0.13496677146861855,,
ChronosBolt-Base,synthetic,synth_42_89,2048,32,32,2048,context_decomposition,attention_mask/full_history_stats,,0.4000807889060525,0.3812052861576376,-0.018875502748414874,0.056964168325066566,,,42,2048,64,mae,0.19344413815747985,,
ChronosBolt-Base,synthetic,synth_42_90,2048,32,32,2048,context_decomposition,attention_mask/full_history_stats,,0.14334761875215918,0.2012696029851213,0.05792198423296213,0.12036017095670104,,,42,2048,64,mae,0.3030917262891544,,
ChronosBolt-Base,synthetic,synth_42_91,2048,32,32,2048,context_decomposition,attention_mask/full_history_stats,,0.22735345190176304,0.2422904450331771,0.014936993131414056,0.06113020400516689,,,42,2048,64,mae,0.2718852097493302,,
ChronosBolt-Base,synthetic,synth_42_92,2048,32,32,2048,context_decomposition,attention_mask/full_history_stats,,1.4272243698469538,1.014349392742588,-0.4128749771043658,0.4128749771043658,,,42,2048,64,mae,0.46910428553532707,,
ChronosBolt-Base,synthetic,synth_42_93,2048,32,32,2048,context_decomposition,attention_mask/full_history_stats,,0.47119910233595874,0.4731362737802556,0.0019371714442968369,0.006648818030953407,,,42,2048,64,mae,0.008530898243867002,,
ChronosBolt-Base,synthetic,synth_42_94,2048,32,32,2048,context_decomposition,attention_mask/full_history_stats,,1.114191840402782,0.8279058448970318,-0.2862859955057502,0.2884342195466161,,,42,2048,64,mae,0.5373146385077359,,
ChronosBolt-Base,synthetic,synth_42_95,2048,32,32,2048,context_decomposition,attention_mask/full_history_stats,,0.22886988811660558,0.21109984209761024,-0.017770046018995345,0.052773345611058176,,,42,2048,64,mae,0.7796631649336362,,
ChronosBolt-Base,synthetic,synth_42_96,2048,32,32,2048,context_decomposition,attention_mask/full_history_stats,,2.037398825690616,1.582719774742145,-0.45467905094847083,0.5199671532027423,,,42,2048,64,mae,0.3989281376074938,,
ChronosBolt-Base,synthetic,synth_42_97,2048,32,32,2048,context_decomposition,attention_mask/full_history_stats,,1.0934521771850996,1.1956564105930738,0.10220423340797424,0.1558114029467106,,,42,2048,64,mae,0.0921798259409056,,
ChronosBolt-Base,synthetic,synth_42_98,2048,32,32,2048,context_decomposition,attention_mask/full_history_stats,,0.27244561444967985,0.304560836404562,0.032115221954882145,0.19506871793419123,,,42,2048,64,mae,0.20190009026412586,,
ChronosBolt-Base,synthetic,synth_42_99,2048,32,32,2048,context_decomposition,attention_mask/full_history_stats,,0.6795951775275171,0.6841922276653349,0.00459705013781786,0.09304955881088972,,,42,2048,64,mae,0.07315454535332233,,
ChronosBolt-Base,synthetic,synth_42_100,2048,32,32,2048,context_decomposition,attention_mask/full_history_stats,,0.13389384560287,0.06591740064322948,-0.0679764449596405,0.10424025729298592,,,42,2048,64,mae,0.052825771346160295,,
ChronosBolt-Base,synthetic,synth_42_101,2048,32,32,2048,context_decomposition,attention_mask/full_history_stats,,0.29450553335482255,0.21004156424896792,-0.08446396910585463,0.3296885476447642,,,42,2048,64,mae,0.7776369421257064,,
ChronosBolt-Base,synthetic,synth_42_103,2048,32,32,2048,context_decomposition,attention_mask/full_history_stats,,0.25626403759088134,0.24885952998738503,-0.007404507603496313,0.02190604992210865,,,42,2048,64,mae,0.08933985118375047,,
ChronosBolt-Base,synthetic,synth_42_104,2048,32,32,2048,context_decomposition,attention_mask/full_history_stats,,0.8052763602463529,0.8495139383594505,0.0442375781130977,0.0473452748847194,,,42,2048,64,mae,0.05744301609650412,,
ChronosBolt-Base,synthetic,synth_42_105,2048,32,32,2048,context_decomposition,attention_mask/full_history_stats,,0.8308162699395325,0.7446382007037755,-0.086178069235757,0.09857999766245484,,,42,2048,64,mae,0.4675315922000753,,
ChronosBolt-Base,synthetic,synth_42_106,2048,32,32,2048,context_decomposition,attention_mask/full_history_stats,,0.4290391558315605,0.43355307751335204,0.004513921681791544,0.02266917424276471,,,42,2048,64,mae,0.05078372557320494,,
ChronosBolt-Base,synthetic,synth_42_107,2048,32,32,2048,context_decomposition,attention_mask/full_history_stats,,0.8595389553811401,0.9030323352199048,0.04349337983876467,0.17988756368868053,,,42,2048,64,mae,0.40875266798745263,,
ChronosBolt-Base,synthetic,synth_42_108,2048,32,32,2048,context_decomposition,attention_mask/full_history_stats,,0.5132099757902324,0.7332403124310076,0.2200303366407752,0.6407426688820124,,,42,2048,64,mae,0.5933611602464237,,
ChronosBolt-Base,synthetic,synth_42_109,2048,32,32,2048,context_decomposition,attention_mask/full_history_stats,,0.3119966870872304,0.35140290937852114,0.03940622229129076,0.23345221672207117,,,42,2048,64,mae,0.30617311205793235,,
ChronosBolt-Base,synthetic,synth_42_110,2048,32,32,2048,context_decomposition,attention_mask/full_history_stats,,0.28427747217938304,0.28048730408772826,-0.0037901680916547775,0.008023878559470177,,,42,2048,64,mae,0.006920513276826571,,
ChronosBolt-Base,synthetic,synth_42_111,2048,32,32,2048,context_decomposition,attention_mask/full_history_stats,,0.8168227917631157,0.820895307988394,0.0040725162252783775,0.02026757225394249,,,42,2048,64,mae,0.03541086334050901,,
ChronosBolt-Base,synthetic,synth_42_112,2048,32,32,2048,context_decomposition,attention_mask/full_history_stats,,0.7313295292988187,0.8285277433315059,0.09719821403268725,0.11784831725526601,,,42,2048,64,mae,1.0039682330406516,,
ChronosBolt-Base,synthetic,synth_42_113,2048,32,32,2048,context_decomposition,attention_mask/full_history_stats,,1.4965721881308127,1.375157426140504,-0.12141476199030876,0.12776019424200058,,,42,2048,64,mae,0.06067862320049929,,
ChronosBolt-Base,synthetic,synth_42_114,2048,32,32,2048,context_decomposition,attention_mask/full_history_stats,,0.7814839482452953,0.845471424065181,0.06398747581988573,0.08651600871235132,,,42,2048,64,mae,0.1134323233529446,,
ChronosBolt-Base,synthetic,synth_42_115,2048,32,32,2048,context_decomposition,attention_mask/full_history_stats,,1.27122184613836,1.038165356760146,-0.23305648937821388,0.24474390596151352,,,42,2048,64,mae,0.15982581056923906,,
ChronosBolt-Base,synthetic,synth_42_117,2048,32,32,2048,context_decomposition,attention_mask/full_history_stats,,0.355131140910089,0.4194326661527157,0.06430152524262667,0.30587398167699575,,,42,2048,64,mae,0.2674544783543261,,
ChronosBolt-Base,synthetic,synth_42_118,2048,32,32,2048,context_decomposition,attention_mask/full_history_stats,,0.9862817254906986,0.9909918332996313,0.004710107808932662,0.051136299851350486,,,42,2048,64,mae,0.10633116189015339,,
ChronosBolt-Base,synthetic,synth_42_119,2048,32,32,2048,context_decomposition,attention_mask/full_history_stats,,0.857766381901456,0.8956123997631948,0.0378460178617388,0.06612878269515932,,,42,2048,64,mae,0.08473692226116002,,
ChronosBolt-Base,synthetic,synth_42_120,2048,32,32,2048,context_decomposition,attention_mask/full_history_stats,,0.41757960786344483,0.6711172857903875,0.2535376779269427,0.47893161070533097,,,42,2048,64,mae,0.6939974168525135,,
ChronosBolt-Base,synthetic,synth_42_121,2048,32,32,2048,context_decomposition,attention_mask/full_history_stats,,0.25874892191495746,0.3025722367456183,0.04382331483066082,0.29793850518763065,,,42,2048,64,mae,0.4398026676227616,,
ChronosBolt-Base,synthetic,synth_42_122,2048,32,32,2048,context_decomposition,attention_mask/full_history_stats,,0.9252701225923374,0.8831281150924042,-0.04214200749993324,0.14443453028798103,,,42,2048,64,mae,0.15290872136503347,,
ChronosBolt-Base,synthetic,synth_42_123,2048,32,32,2048,context_decomposition,attention_mask/full_history_stats,,0.6605886574834585,0.5736580025404692,-0.08693065494298935,0.15810854732990265,,,42,2048,64,mae,0.061198502687350345,,
ChronosBolt-Base,synthetic,synth_42_124,2048,32,32,2048,context_decomposition,attention_mask/full_history_stats,,0.7550540958618512,0.755170634118258,0.00011653825640678406,0.11909657716751099,,,42,2048,64,mae,0.14096537599002176,,
ChronosBolt-Base,synthetic,synth_42_125,2048,32,32,2048,context_decomposition,attention_mask/full_history_stats,,0.035840364173054695,0.043938097544014454,0.008097733370959759,0.014755883254110813,,,42,2048,64,mae,0.01844690465389191,,
ChronosBolt-Base,synthetic,synth_42_126,2048,32,32,2048,context_decomposition,attention_mask/full_history_stats,,0.6709568778169341,0.6257592783658765,-0.04519759945105761,0.19498952699359506,,,42,2048,64,mae,0.47777816240934257,,
ChronosBolt-Base,synthetic,synth_42_127,2048,32,32,2048,context_decomposition,attention_mask/full_history_stats,,0.3949635699391365,0.5664090216159821,0.17144545167684555,0.4257222004234791,,,42,2048,64,mae,0.18511500842534773,,
ChronosBolt-Base,synthetic,synth_42_129,2048,32,32,2048,context_decomposition,attention_mask/full_history_stats,,0.9874714533798397,0.9877306711860001,0.00025921780616045,0.15147879626601934,,,42,2048,64,mae,0.13360794703748047,,
ChronosBolt-Base,synthetic,synth_42_130,2048,32,32,2048,context_decomposition,attention_mask/full_history_stats,,0.297011753951665,0.43467464548302814,0.13766289153136313,0.29835352045483887,,,42,2048,64,mae,0.9710046501970674,,
ChronosBolt-Base,synthetic,synth_42_132,2048,32,32,2048,context_decomposition,attention_mask/full_history_stats,,0.9008254899526946,0.8313493597670458,-0.0694761301856488,0.26824315800331533,,,42,2048,64,mae,0.3588179908111127,,
